datetime,area
2013-01-25,9561.75
2013-01-26,9566.25
2013-01-27,9573.75
2013-01-28,9581.25
2013-01-29,9582.75
2013-01-30,9583.5
2013-01-31,9582.75
2013-02-01,9582.0
2013-02-02,9580.5
2013-02-03,9579.75
2013-02-04,9579.0
2013-02-05,9576.0
2013-02-06,9571.5
2013-02-07,9568.5
2013-02-08,9566.25
2013-02-09,9563.25
2013-02-10,9562.5
2013-02-11,9560.25
2013-02-12,9557.25
2013-02-13,9554.25
2013-02-14,9551.25
2013-02-15,9546.75
2013-02-16,9544.5
2013-02-17,9540.75
2013-02-18,9537.0
2013-02-19,9534.0
2013-02-20,9532.5
2013-02-21,9528.75
2013-02-22,9525.75
2013-02-23,9522.75
2013-02-24,9519.0
2013-02-25,9516.0
2013-02-26,9511.5
2013-02-27,9509.25
2013-02-28,9505.5
2013-03-01,9501.0
2013-03-02,9496.5
2013-03-03,9492.75
2013-03-04,9491.25
2013-03-05,9492.75
2013-03-06,9492.0
2013-03-07,9492.0
2013-03-08,9494.25
2013-03-09,9494.25
2013-03-10,9492.0
2013-03-11,9489.75
2013-03-12,9488.25
2013-03-13,9486.0
2013-03-14,9485.25
2013-03-15,9486.75
2013-03-16,9492.0
2013-03-17,9497.25
2013-03-18,9498.75
2013-03-19,9499.5
2013-03-20,9499.5
2013-03-21,9500.25
2013-03-22,9501.0
2013-03-23,9501.0
2013-03-24,9500.25
2013-03-25,9497.25
2013-03-26,9494.25
2013-03-27,9490.5
2013-03-28,9486.0
2013-03-29,9483.75
2013-03-30,9481.5
2013-03-31,9479.25
2013-04-01,9477.0
2013-04-02,9477.75
2013-04-03,9477.0
2013-04-04,9476.25
2013-04-05,9474.0
2013-04-06,9471.0
2013-04-07,9468.0
2013-04-08,9465.75
2013-04-09,9474.75
2013-04-10,9480.0
2013-04-11,9481.5
2013-04-12,9481.5
2013-04-13,9481.5
2013-04-14,9478.5
2013-04-15,9472.5
2013-04-16,9469.5
2013-04-17,9470.25
2013-04-18,9471.75
2013-04-19,9466.5
2013-04-20,9460.5
2013-04-21,9450.75
2013-04-22,9439.5
2013-04-23,9431.25
2013-04-24,9424.5
2013-04-25,9420.75
2013-04-26,9420.0
2013-04-27,9412.5
2013-04-28,9409.5
2013-04-29,9417.75
2013-04-30,9432.75
2013-05-01,9453.0
2013-05-02,9478.5
2013-05-03,9493.5
2013-05-04,9507.0
2013-05-05,9520.5
2013-05-06,9533.25
2013-05-07,9546.0
2013-05-08,9555.75
2013-05-09,9560.25
2013-05-10,9564.0
2013-05-11,9567.75
2013-05-12,9573.75
2013-05-13,9576.0
2013-05-14,9583.5
2013-05-15,9594.75
2013-05-16,9612.0
2013-05-17,9636.75
2013-05-18,9663.0
2013-05-19,9684.0
2013-05-20,9701.25
2013-05-21,9714.75
2013-05-22,9727.5
2013-05-23,9747.0
2013-05-24,9771.75
2013-05-25,9798.0
2013-05-26,9825.0
2013-05-27,9850.5
2013-05-28,9870.75
2013-05-29,9888.0
2013-05-30,9900.0
2013-05-31,9911.25
2013-06-01,9923.25
2013-06-02,9933.75
2013-06-03,9945.0
2013-06-04,9958.5
2013-06-05,9968.25
2013-06-06,9975.0
2013-06-07,9981.75
2013-06-08,9985.5
2013-06-09,9987.75
2013-06-10,9990.0
2013-06-11,9991.5
2013-06-12,9990.75
2013-06-13,9987.75
2013-06-14,9981.75
2013-06-15,9970.5
2013-06-16,9960.75
2013-06-17,9949.5
2013-06-18,9933.0
2013-06-19,9913.5
2013-06-20,9892.5
2013-06-21,9872.25
2013-06-22,9851.25
2013-06-23,9829.5
2013-06-24,9804.75
2013-06-25,9780.75
2013-06-26,9757.5
2013-06-27,9737.25
2013-06-28,9715.5
2013-06-29,9690.0
2013-06-30,9666.0
2013-07-01,9645.0
2013-07-02,9625.5
2013-07-03,9603.0
2013-07-04,9580.5
2013-07-05,9557.25
2013-07-06,9537.0
2013-07-07,9519.0
2013-07-08,9499.5
2013-07-09,9477.0
2013-07-10,9454.5
2013-07-11,9434.25
2013-07-12,9411.0
2013-07-13,9387.75
2013-07-14,9366.0
2013-07-15,9348.0
2013-07-16,9332.25
2013-07-17,9318.0
2013-07-18,9305.25
2013-07-19,9292.85
2013-07-20,9285.7
2013-07-21,9274.0
2013-07-22,9262.95
2013-07-23,9251.25
2013-07-24,9236.95
2013-07-25,9222.65
2013-07-26,9208.35
2013-07-27,9193.4
2013-07-28,9179.75
2013-07-29,9171.3
2013-07-30,9157.0
2013-07-31,9140.1
2013-08-01,9125.8
2013-08-02,9110.85
2013-08-03,9097.85
2013-08-04,9086.8
2013-08-05,9074.45
2013-08-06,9060.15
2013-08-07,9051.05
2013-08-08,9059.5
2013-08-09,9062.75
2013-08-10,9062.75
2013-08-11,9063.4
2013-08-12,9062.75
2013-08-13,9058.85
2013-08-14,9055.6
2013-08-15,9048.45
2013-08-16,9039.35
2013-08-17,9026.35
2013-08-18,9017.25
2013-08-19,9008.15
2013-08-20,8997.75
2013-08-21,8984.75
2013-08-22,8976.3
2013-08-23,8963.3
2013-08-24,8952.9
2013-08-25,8950.3
2013-08-26,8970.45
2013-08-27,8976.95
2013-08-28,8979.55
2013-08-29,8976.95
2013-08-30,8973.05
2013-08-31,8967.85
2013-09-01,8960.05
2013-09-02,8954.2
2013-09-03,8944.45
2013-09-04,8936.0
2013-09-05,8924.95
2013-09-06,8913.9
2013-09-07,8900.9
2013-09-08,8887.9
2013-09-09,8882.7
2013-09-10,8881.4
2013-09-11,8895.05
2013-09-12,8910.0
2013-09-13,8940.55
2013-09-14,8975.65
2013-09-15,9022.45
2013-09-16,9055.6
2013-09-17,9078.35
2013-09-18,9110.2
2013-09-19,9157.65
2013-09-20,9186.9
2013-09-21,9203.8
2013-09-22,9234.35
2013-09-23,9305.25
2013-09-24,9348.75
2013-09-25,9373.5
2013-09-26,9393.0
2013-09-27,9413.25
2013-09-28,9436.5
2013-09-29,9456.0
2013-09-30,9471.0
2013-10-01,9482.25
2013-10-02,9492.0
2013-10-03,9499.5
2013-10-04,9507.0
2013-10-05,9515.25
2013-10-06,9522.0
2013-10-07,9525.75
2013-10-08,9528.75
2013-10-09,9533.25
2013-10-10,9538.5
2013-10-11,9545.25
2013-10-12,9552.75
2013-10-13,9557.25
2013-10-14,9561.0
2013-10-15,9563.25
2013-10-16,9565.5
2013-10-17,9569.25
2013-10-18,9573.0
2013-10-19,9576.0
2013-10-20,9577.5
2013-10-21,9582.0
2013-10-22,9585.0
2013-10-23,9588.0
2013-10-24,9590.25
2013-10-25,9594.0
2013-10-26,9597.75
2013-10-27,9600.75
2013-10-28,9603.0
2013-10-29,9605.25
2013-10-30,9606.75
2013-10-31,9609.75
2013-11-01,9612.75
2013-11-02,9615.0
2013-11-03,9615.75
2013-11-04,9618.0
2013-11-05,9618.75
2013-11-06,9620.25
2013-11-07,9621.75
2013-11-08,9623.25
2013-11-09,9624.75
2013-11-10,9626.25
2013-11-11,9627.0
2013-11-12,9628.5
2013-11-13,9629.25
2013-11-14,9630.0
2013-11-15,9631.5
2013-11-16,9633.0
2013-11-17,9635.25
2013-11-18,9636.75
2013-11-19,9638.25
2013-11-20,9640.5
2013-11-21,9645.0
2013-11-22,9651.0
2013-11-23,9657.75
2013-11-24,9664.5
2013-11-25,9669.75
2013-11-26,9673.5
2013-11-27,9676.5
2013-11-28,9678.75
2013-11-29,9681.75
2013-11-30,9683.25
2013-12-01,9684.75
2013-12-02,9688.5
2013-12-03,9691.5
2013-12-04,9695.25
2013-12-05,9697.5
2013-12-06,9698.25
2013-12-07,9698.25
2013-12-08,9699.75
2013-12-09,9698.25
2013-12-10,9696.75
2013-12-11,9695.25
2013-12-12,9694.5
2013-12-13,9695.25
2013-12-14,9696.0
2013-12-15,9697.5
2013-12-16,9699.0
2013-12-17,9699.75
2013-12-18,9702.0
2013-12-19,9704.25
2013-12-20,9707.25
2013-12-21,9709.5
2013-12-22,9711.0
2013-12-23,9712.5
2013-12-24,9713.25
2013-12-25,9714.0
2013-12-26,9714.75
2013-12-27,9715.5
2013-12-28,9715.5
2013-12-29,9717.0
2013-12-30,9717.75
2013-12-31,9719.25
2014-01-01,9720.0
2014-01-02,9720.0
2014-01-03,9720.75
2014-01-04,9720.0
2014-01-05,9719.25
2014-01-06,9720.0
2014-01-07,9718.5
2014-01-08,9717.75
2014-01-09,9717.0
2014-01-10,9716.25
2014-01-11,9717.0
2014-01-12,9715.5
2014-01-13,9715.5
2014-01-14,9715.5
2014-01-15,9715.5
2014-01-16,9714.75
2014-01-17,9714.75
2014-01-18,9714.75
2014-01-19,9714.75
2014-01-20,9714.75
2014-01-21,9714.75
2014-01-22,9714.75
2014-01-23,9714.0
2014-01-24,9713.25
2014-01-25,9713.25
2014-01-26,9712.5
2014-01-27,9710.25
2014-01-28,9709.5
2014-01-29,9708.0
2014-01-30,9706.5
2014-01-31,9705.75
2014-02-01,9705.75
2014-02-02,9705.75
2014-02-03,9703.5
2014-02-04,9702.0
2014-02-05,9702.0
2014-02-06,9701.25
2014-02-07,9699.75
2014-02-08,9699.75
2014-02-09,9699.75
2014-02-10,9699.0
2014-02-11,9698.25
2014-02-12,9698.25
2014-02-13,9698.25
2014-02-14,9699.0
2014-02-15,9702.75
2014-02-16,9705.0
2014-02-17,9706.5
2014-02-18,9707.25
2014-02-19,9708.0
2014-02-20,9708.0
2014-02-21,9708.75
2014-02-22,9709.5
2014-02-23,9710.25
2014-02-24,9711.75
2014-02-25,9713.25
2014-02-26,9717.0
2014-02-27,9722.25
2014-02-28,9727.5
2014-03-01,9733.5
2014-03-02,9744.0
2014-03-03,9750.0
2014-03-04,9756.75
2014-03-05,9766.5
2014-03-06,9776.25
2014-03-07,9784.5
2014-03-08,9792.0
2014-03-09,9798.75
2014-03-10,9806.25
2014-03-11,9813.75
2014-03-12,9822.75
2014-03-13,9830.25
2014-03-14,9839.25
2014-03-15,9846.0
2014-03-16,9852.0
2014-03-17,9858.75
2014-03-18,9864.75
2014-03-19,9872.25
2014-03-20,9878.25
2014-03-21,9885.0
2014-03-22,9892.5
2014-03-23,9901.5
2014-03-24,9909.0
2014-03-25,9916.5
2014-03-26,9922.5
2014-03-27,9930.75
2014-03-28,9936.75
2014-03-29,9944.25
2014-03-30,9948.75
2014-03-31,9957.0
2014-04-01,9960.0
2014-04-02,9966.0
2014-04-03,9973.5
2014-04-04,9981.0
2014-04-05,9984.0
2014-04-06,9987.75
2014-04-07,9991.5
2014-04-08,9990.75
2014-04-09,10007.25
2014-04-10,10028.25
2014-04-11,10041.75
2014-04-12,10059.75
2014-04-13,10074.75
2014-04-14,10089.75
2014-04-15,10104.75
2014-04-16,10118.25
2014-04-17,10129.5
2014-04-18,10145.25
2014-04-19,10165.5
2014-04-20,10188.75
2014-04-21,10214.25
2014-04-22,10237.5
2014-04-23,10261.5
2014-04-24,10284.75
2014-04-25,10305.0
2014-04-26,10323.75
2014-04-27,10340.25
2014-04-28,10352.25
2014-04-29,10363.5
2014-04-30,10374.0
2014-05-01,10380.75
2014-05-02,10386.0
2014-05-03,10392.75
2014-05-04,10401.75
2014-05-05,10415.25
2014-05-06,10431.0
2014-05-07,10452.75
2014-05-08,10473.0
2014-05-09,10489.5
2014-05-10,10498.5
2014-05-11,10507.5
2014-05-12,10524.75
2014-05-13,10539.0
2014-05-14,10548.75
2014-05-15,10553.25
2014-05-16,10555.5
2014-05-17,10562.25
2014-05-18,10570.5
2014-05-19,10587.0
2014-05-20,10611.0
2014-05-21,10638.0
2014-05-22,10674.0
2014-05-23,10707.0
2014-05-24,10740.75
2014-05-25,10770.75
2014-05-26,10799.25
2014-05-27,10827.55
2014-05-28,10867.45
2014-05-29,10919.7
2014-05-30,10990.0
2014-05-31,11054.6
2014-06-01,11118.25
2014-06-02,11180.0
2014-06-03,11233.2
2014-06-04,11278.8
2014-06-05,11318.7
2014-06-06,11348.15
2014-06-07,11376.65
2014-06-08,11399.45
2014-06-09,11418.45
2014-06-10,11432.7
2014-06-11,11443.15
2014-06-12,11453.6
2014-06-13,11461.2
2014-06-14,11465.95
2014-06-15,11469.75
2014-06-16,11469.75
2014-06-17,11469.75
2014-06-18,11464.05
2014-06-19,11460.25
2014-06-20,11455.5
2014-06-21,11446.0
2014-06-22,11437.45
2014-06-23,11429.85
2014-06-24,11420.35
2014-06-25,11408.95
2014-06-26,11396.6
2014-06-27,11383.3
2014-06-28,11370.0
2014-06-29,11359.55
2014-06-30,11348.15
2014-07-01,11335.8
2014-07-02,11321.55
2014-07-03,11308.25
2014-07-04,11295.9
2014-07-05,11286.4
2014-07-06,11276.9
2014-07-07,11267.4
2014-07-08,11259.8
2014-07-09,11249.35
2014-07-10,11240.8
2014-07-11,11236.05
2014-07-12,11227.5
2014-07-13,11217.05
2014-07-14,11210.4
2014-07-15,11208.5
2014-07-16,11214.2
2014-07-17,11210.4
2014-07-18,11201.85
2014-07-19,11191.4
2014-07-20,11180.0
2014-07-21,11166.22
2014-07-22,11152.45
2014-07-23,11139.15
2014-07-24,11120.15
2014-07-25,11102.1
2014-07-26,11082.15
2014-07-27,11064.1
2014-07-28,11046.05
2014-07-29,11028.0
2014-07-30,11008.05
2014-07-31,10992.85
2014-08-01,10978.6
2014-08-02,10962.45
2014-08-03,10947.25
2014-08-04,10936.8
2014-08-05,10927.3
2014-08-06,10916.85
2014-08-07,10907.35
2014-08-08,10893.1
2014-08-09,10879.8
2014-08-10,10865.55
2014-08-11,10854.15
2014-08-12,10838.0
2014-08-13,10825.65
2014-08-14,10818.05
2014-08-15,10811.4
2014-08-16,10799.25
2014-08-17,10790.25
2014-08-18,10776.0
2014-08-19,10761.0
2014-08-20,10748.25
2014-08-21,10735.5
2014-08-22,10722.75
2014-08-23,10710.0
2014-08-24,10701.0
2014-08-25,10684.5
2014-08-26,10675.5
2014-08-27,10666.5
2014-08-28,10657.5
2014-08-29,10650.75
2014-08-30,10641.75
2014-08-31,10629.0
2014-09-01,10617.0
2014-09-02,10605.0
2014-09-03,10590.0
2014-09-04,10573.5
2014-09-05,10561.5
2014-09-06,10550.25
2014-09-07,10536.75
2014-09-08,10524.75
2014-09-09,10515.75
2014-09-10,10512.0
2014-09-11,10507.5
2014-09-12,10499.25
2014-09-13,10489.5
2014-09-14,10480.5
2014-09-15,10471.5
2014-09-16,10464.75
2014-09-17,10457.25
2014-09-18,10452.0
2014-09-19,10446.0
2014-09-20,10440.0
2014-09-21,10440.75
2014-09-22,10444.5
2014-09-23,10449.0
2014-09-24,10455.0
2014-09-25,10457.25
2014-09-26,10458.0
2014-09-27,10458.0
2014-09-28,10471.5
2014-09-29,10532.25
2014-09-30,10574.25
2014-10-01,10595.25
2014-10-02,10611.0
2014-10-03,10622.25
2014-10-04,10632.75
2014-10-05,10641.0
2014-10-06,10647.0
2014-10-07,10650.0
2014-10-08,10653.0
2014-10-09,10660.5
2014-10-10,10665.0
2014-10-11,10671.75
2014-10-12,10674.0
2014-10-13,10677.75
2014-10-14,10680.75
2014-10-15,10683.0
2014-10-16,10684.5
2014-10-17,10685.25
2014-10-18,10682.25
2014-10-19,10680.75
2014-10-20,10680.75
2014-10-21,10682.25
2014-10-22,10684.5
2014-10-23,10685.25
2014-10-24,10686.0
2014-10-25,10686.75
2014-10-26,10687.5
2014-10-27,10686.0
2014-10-28,10686.75
2014-10-29,10685.25
2014-10-30,10685.25
2014-10-31,10685.25
2014-11-01,10685.25
2014-11-02,10686.0
2014-11-03,10689.0
2014-11-04,10689.75
2014-11-05,10690.5
2014-11-06,10691.25
2014-11-07,10692.0
2014-11-08,10693.5
2014-11-09,10693.5
2014-11-10,10692.0
2014-11-11,10693.5
2014-11-12,10693.5
2014-11-13,10693.5
2014-11-14,10695.0
2014-11-15,10696.5
2014-11-16,10696.5
2014-11-17,10696.5
2014-11-18,10695.75
2014-11-19,10694.25
2014-11-20,10693.5
2014-11-21,10693.5
2014-11-22,10692.0
2014-11-23,10689.0
2014-11-24,10689.0
2014-11-25,10686.75
2014-11-26,10685.25
2014-11-27,10684.5
2014-11-28,10683.75
2014-11-29,10683.0
2014-11-30,10682.25
2014-12-01,10680.75
2014-12-02,10680.0
2014-12-03,10679.25
2014-12-04,10680.0
2014-12-05,10680.75
2014-12-06,10680.75
2014-12-07,10680.0
2014-12-08,10678.5
2014-12-09,10677.0
2014-12-10,10674.75
2014-12-11,10674.0
2014-12-12,10672.5
2014-12-13,10671.75
2014-12-14,10670.25
2014-12-15,10671.0
2014-12-16,10669.5
2014-12-17,10668.0
2014-12-18,10667.25
2014-12-19,10666.5
2014-12-20,10665.0
2014-12-21,10662.75
2014-12-22,10662.0
2014-12-23,10660.5
2014-12-24,10659.75
2014-12-25,10657.5
2014-12-26,10655.25
2014-12-27,10654.5
2014-12-28,10651.87
2014-12-29,10649.25
2014-12-30,10647.75
2014-12-31,10645.5
2015-01-01,10644.0
2015-01-02,10641.0
2015-01-03,10640.25
2015-01-04,10638.0
2015-01-05,10635.75
2015-01-06,10635.0
2015-01-07,10634.25
2015-01-08,10633.5
2015-01-09,10632.75
2015-01-10,10632.75
2015-01-11,10632.75
2015-01-12,10633.5
2015-01-13,10637.25
2015-01-14,10637.25
2015-01-15,10638.75
2015-01-16,10638.75
2015-01-17,10638.0
2015-01-18,10638.0
2015-01-19,10637.25
2015-01-20,10637.25
2015-01-21,10636.5
2015-01-22,10636.5
2015-01-23,10635.75
2015-01-24,10634.25
2015-01-25,10632.75
2015-01-26,10632.75
2015-01-27,10632.0
2015-01-28,10632.0
2015-01-29,10633.5
2015-01-30,10638.75
2015-01-31,10642.5
2015-02-01,10645.5
2015-02-02,10647.0
2015-02-03,10647.0
2015-02-04,10647.0
2015-02-05,10648.5
2015-02-06,10649.25
2015-02-07,10650.75
2015-02-08,10652.25
2015-02-09,10654.5
2015-02-10,10656.0
2015-02-11,10657.5
2015-02-12,10659.75
2015-02-13,10660.5
2015-02-14,10662.0
2015-02-15,10662.0
2015-02-16,10663.5
2015-02-17,10664.25
2015-02-18,10665.0
2015-02-19,10665.75
2015-02-20,10665.75
2015-02-21,10666.5
2015-02-22,10668.0
2015-02-23,10672.5
2015-02-24,10672.5
2015-02-25,10674.0
2015-02-26,10676.25
2015-02-27,10678.5
2015-02-28,10682.25
2015-03-01,10685.25
2015-03-02,10687.5
2015-03-03,10692.75
2015-03-04,10695.75
2015-03-05,10698.0
2015-03-06,10698.75
2015-03-07,10701.0
2015-03-08,10704.75
2015-03-09,10710.0
2015-03-10,10716.75
2015-03-11,10724.25
2015-03-12,10732.5
2015-03-13,10741.5
2015-03-14,10752.0
2015-03-15,10763.25
2015-03-16,10779.0
2015-03-17,10797.0
2015-03-18,10820.9
2015-03-19,10850.35
2015-03-20,10874.1
2015-03-21,10898.8
2015-03-22,10923.5
2015-03-23,10946.3
2015-03-24,10969.1
2015-03-25,10988.1
2015-03-26,11007.1
2015-03-27,11027.05
2015-03-28,11049.85
2015-03-29,11073.6
2015-03-30,11098.3
2015-03-31,11125.85
2015-04-01,11147.7
2015-04-02,11167.65
2015-04-03,11186.65
2015-04-04,11200.9
2015-04-05,11213.25
2015-04-06,11224.65
2015-04-07,11235.1
2015-04-08,11256.0
2015-04-09,11278.8
2015-04-10,11289.25
2015-04-11,11294.95
2015-04-12,11295.9
2015-04-13,11298.75
2015-04-14,11301.6
2015-04-15,11304.45
2015-04-16,11313.0
2015-04-17,11321.55
2015-04-18,11330.1
2015-04-19,11337.7
2015-04-20,11340.55
2015-04-21,11334.85
2015-04-22,11329.15
2015-04-23,11323.45
2015-04-24,11320.6
2015-04-25,11315.85
2015-04-26,11312.05
2015-04-27,11312.05
2015-04-28,11308.25
2015-04-29,11301.6
2015-04-30,11295.9
2015-05-01,11291.15
2015-05-02,11287.35
2015-05-03,11287.35
2015-05-04,11293.05
2015-05-05,11311.1
2015-05-06,11339.6
2015-05-07,11365.25
2015-05-08,11386.15
2015-05-09,11405.15
2015-05-10,11427.95
2015-05-11,11449.8
2015-05-12,11461.2
2015-05-13,11470.7
2015-05-14,11472.6
2015-05-15,11493.5
2015-05-16,11522.0
2015-05-17,11560.0
2015-05-18,11594.2
2015-05-19,11636.95
2015-05-20,11684.45
2015-05-21,11725.3
2015-05-22,11765.2
2015-05-23,11799.4
2015-05-24,11830.75
2015-05-25,11864.95
2015-05-26,11897.25
2015-05-27,11932.4
2015-05-28,11966.6
2015-05-29,12004.6
2015-05-30,12038.8
2015-05-31,12076.8
2015-06-01,12119.55
2015-06-02,12174.65
2015-06-03,12232.6
2015-06-04,12287.7
2015-06-05,12343.75
2015-06-06,12423.55
2015-06-07,12511.9
2015-06-08,12594.55
2015-06-09,12667.7
2015-06-10,12762.1
2015-06-11,12884.0
2015-06-12,12979.45
2015-06-13,13085.25
2015-06-14,13169.2
2015-06-15,13241.65
2015-06-16,13301.45
2015-06-17,13363.55
2015-06-18,13422.2
2015-06-19,13472.8
2015-06-20,13519.95
2015-06-21,13557.9
2015-06-22,13591.25
2015-06-23,13614.25
2015-06-24,13631.5
2015-06-25,13648.75
2015-06-26,13660.25
2015-06-27,13668.3
2015-06-28,13677.5
2015-06-29,13685.55
2015-06-30,13689.0
2015-07-01,13690.15
2015-07-02,13691.3
2015-07-03,13694.75
2015-07-04,13705.1
2015-07-05,13709.7
2015-07-06,13710.85
2015-07-07,13720.05
2015-07-08,13735.0
2015-07-09,13746.5
2015-07-10,13763.75
2015-07-11,13767.2
2015-07-12,13774.1
2015-07-13,13779.85
2015-07-14,13783.3
2015-07-15,13791.35
2015-07-16,13798.25
2015-07-17,13801.7
2015-07-18,13800.55
2015-07-19,13802.85
2015-07-20,13804.0
2015-07-21,13801.7
2015-07-22,13797.1
2015-07-23,13792.5
2015-07-24,13779.85
2015-07-25,13771.8
2015-07-26,13760.3
2015-07-27,13747.65
2015-07-28,13733.85
2015-07-29,13721.2
2015-07-30,13702.8
2015-07-31,13698.2
2015-08-01,13693.6
2015-08-02,13686.7
2015-08-03,13684.4
2015-08-04,13678.65
2015-08-05,13668.3
2015-08-06,13653.35
2015-08-07,13638.4
2015-08-08,13613.1
2015-08-09,13587.8
2015-08-10,13579.75
2015-08-11,13567.1
2015-08-12,13554.45
2015-08-13,13544.1
2015-08-14,13532.6
2015-08-15,13523.4
2015-08-16,13506.15
2015-08-17,13492.35
2015-08-18,13476.25
2015-08-19,13460.15
2015-08-20,13442.9
2015-08-21,13427.95
2015-08-22,13410.7
2015-08-23,13396.9
2015-08-24,13381.95
2015-08-25,13370.45
2015-08-26,13365.85
2015-08-27,13360.1
2015-08-28,13356.65
2015-08-29,13347.45
2015-08-30,13337.1
2015-08-31,13329.05
2015-09-01,13321.0
2015-09-02,13312.95
2015-09-03,13304.9
2015-09-04,13296.85
2015-09-05,13288.8
2015-09-06,13280.75
2015-09-07,13278.45
2015-09-08,13270.4
2015-09-09,13260.05
2015-09-10,13249.7
2015-09-11,13241.65
2015-09-12,13231.3
2015-09-13,13219.8
2015-09-14,13208.3
2015-09-15,13199.1
2015-09-16,13187.6
2015-09-17,13178.4
2015-09-18,13166.9
2015-09-19,13154.25
2015-09-20,13141.6
2015-09-21,13130.1
2015-09-22,13122.05
2015-09-23,13125.5
2015-09-24,13130.1
2015-09-25,13126.65
2015-09-26,13119.75
2015-09-27,13112.85
2015-09-28,13104.8
2015-09-29,13099.05
2015-09-30,13092.15
2015-10-01,13085.25
2015-10-02,13072.6
2015-10-03,13063.4
2015-10-04,13053.05
2015-10-05,13048.45
2015-10-06,13049.6
2015-10-07,13048.45
2015-10-08,13045.0
2015-10-09,13040.4
2015-10-10,13035.8
2015-10-11,13028.9
2015-10-12,13020.85
2015-10-13,13011.65
2015-10-14,13003.6
2015-10-15,12993.25
2015-10-16,12987.5
2015-10-17,12986.35
2015-10-18,12986.35
2015-10-19,12992.1
2015-10-20,13003.6
2015-10-21,13013.95
2015-10-22,13024.3
2015-10-23,13034.65
2015-10-24,13042.7
2015-10-25,13051.9
2015-10-26,13061.1
2015-10-27,13066.85
2015-10-28,13073.75
2015-10-29,13080.65
2015-10-30,13087.55
2015-10-31,13094.45
2015-11-01,13100.2
2015-11-02,13105.95
2015-11-03,13107.1
2015-11-04,13115.15
2015-11-05,13118.6
2015-11-06,13122.05
2015-11-07,13124.35
2015-11-08,13125.5
2015-11-09,13126.65
2015-11-10,13125.5
2015-11-11,13126.65
2015-11-12,13128.95
2015-11-13,13131.25
2015-11-14,13133.55
2015-11-15,13137.0
2015-11-16,13146.2
2015-11-17,13150.8
2015-11-18,13154.25
2015-11-19,13155.4
2015-11-20,13155.4
2015-11-21,13156.55
2015-11-22,13156.55
2015-11-23,13158.85
2015-11-24,13158.85
2015-11-25,13160.0
2015-11-26,13160.0
2015-11-27,13160.0
2015-11-28,13162.3
2015-11-29,13160.0
2015-11-30,13160.0
2015-12-01,13158.85
2015-12-02,13156.55
2015-12-03,13155.4
2015-12-04,13155.4
2015-12-05,13153.1
2015-12-06,13153.1
2015-12-07,13151.95
2015-12-08,13150.8
2015-12-09,13149.65
2015-12-10,13150.8
2015-12-11,13149.65
2015-12-12,13150.8
2015-12-13,13153.1
2015-12-14,13153.1
2015-12-15,13151.95
2015-12-16,13149.65
2015-12-17,13148.5
2015-12-18,13146.2
2015-12-19,13145.05
2015-12-20,13142.75
2015-12-21,13143.9
2015-12-22,13147.35
2015-12-23,13147.35
2015-12-24,13148.5
2015-12-25,13148.5
2015-12-26,13145.05
2015-12-27,13142.75
2015-12-28,13141.6
2015-12-29,13138.15
2015-12-30,13139.3
2015-12-31,13138.15
2016-01-01,13134.7
2016-01-02,13133.55
2016-01-03,13132.4
2016-01-04,13131.25
2016-01-05,13133.55
2016-01-06,13138.15
2016-01-07,13141.6
2016-01-08,13145.05
2016-01-09,13145.05
2016-01-10,13145.05
2016-01-11,13142.75
2016-01-12,13140.45
2016-01-13,13138.15
2016-01-14,13134.7
2016-01-15,13133.55
2016-01-16,13135.85
2016-01-17,13134.7
2016-01-18,13134.7
2016-01-19,13134.7
2016-01-20,13134.7
2016-01-21,13134.7
2016-01-22,13134.7
2016-01-23,13134.7
2016-01-24,13133.55
2016-01-25,13133.55
2016-01-26,13133.55
2016-01-27,13132.4
2016-01-28,13131.25
2016-01-29,13131.25
2016-01-30,13131.25
2016-01-31,13133.55
2016-02-01,13133.55
2016-02-02,13134.7
2016-02-03,13134.7
2016-02-04,13133.55
2016-02-05,13131.25
2016-02-06,13131.25
2016-02-07,13128.95
2016-02-08,13125.5
2016-02-09,13124.35
2016-02-10,13120.9
2016-02-11,13118.6
2016-02-12,13117.45
2016-02-13,13116.3
2016-02-14,13117.45
2016-02-15,13118.6
2016-02-16,13120.9
2016-02-17,13124.35
2016-02-18,13127.8
2016-02-19,13132.4
2016-02-20,13138.15
2016-02-21,13146.2
2016-02-22,13155.4
2016-02-23,13168.05
2016-02-24,13172.65
2016-02-25,13177.25
2016-02-26,13180.7
2016-02-27,13186.45
2016-02-28,13195.65
2016-02-29,13204.85
2016-03-01,13216.35
2016-03-02,13225.55
2016-03-03,13238.2
2016-03-04,13247.4
2016-03-05,13257.75
2016-03-06,13270.4
2016-03-07,13281.9
2016-03-08,13289.95
2016-03-09,13300.3
2016-03-10,13309.5
2016-03-11,13318.7
2016-03-12,13329.05
2016-03-13,13344.0
2016-03-14,13354.35
2016-03-15,13367.0
2016-03-16,13377.35
2016-03-17,13387.7
2016-03-18,13395.75
2016-03-19,13408.4
2016-03-20,13419.9
2016-03-21,13431.4
2016-03-22,13441.75
2016-03-23,13454.4
2016-03-24,13464.75
2016-03-25,13475.1
2016-03-26,13482.0
2016-03-27,13490.05
2016-03-28,13498.1
2016-03-29,13506.15
2016-03-30,13508.45
2016-03-31,13514.2
2016-04-01,13521.1
2016-04-02,13524.55
2016-04-03,13529.15
2016-04-04,13536.05
