datetime,area,storage,delta storage,inflow,inflow volume,unregulated inflow,unregulated inflow volume,mod unregulated inflow,mod unregulated inflow volume,evaporation,release volume,total release
2021-11-20,9074.43,881514.21,-453.81,80.81168,160.287623,117.09786,232.260223,117.09786,232.260223,19.056303,595.04132,300.0
2021-11-21,9073.01,881332.73,-181.48,218.10988,432.614641,261.96068,519.591441,261.96068,519.591441,19.053321,595.04132,300.0
2021-11-22,9070.16,880969.87,-362.86,126.66111,251.228656,155.8925,309.208256,155.8925,309.208256,19.047336,595.04132,300.0
2021-11-23,9068.03,880697.8,-272.07,171.97497,341.10738,208.77062,414.09048,208.77062,414.09048,18.13606,595.04132,300.0
2021-11-24,9065.9,880425.79,-272.01,172.00307,341.16312,208.72894,414.00782,208.72894,414.00782,18.1318,595.04132,300.0
2021-11-25,9063.76,880153.84,-271.95,172.03117,341.21884,215.81733,428.06744,215.81733,428.06744,18.12752,595.04132,300.0
2021-11-26,9060.92,879791.35,-362.49,126.38105,250.67316,156.05186,309.52436,156.05186,309.52436,18.12184,595.04132,300.0
2021-11-27,9058.78,879519.55,-271.8,172.10177,341.35888,194.71523,386.21203,194.71523,386.21203,18.11756,595.04132,300.0
2021-11-28,9056.65,879247.82,-271.73,171.67831,340.518955,215.9729,428.376005,215.9729,428.376005,17.207635,595.04132,300.0
2021-11-29,9054.52,878976.16,-271.66,171.71156,340.584908,201.38663,399.444558,201.38663,399.444558,17.203588,595.04132,300.0
2021-11-30,9052.38,878704.55,-271.61,171.73472,340.630842,201.4111,399.493092,201.4111,399.493092,17.199522,595.04132,300.0
2021-12-01,9050.25,878433.01,-271.54,171.76797,340.696795,208.93614,414.418795,208.93614,414.418795,17.195475,595.04132,300.0
2021-12-02,9048.12,878161.54,-271.47,171.34504,339.857936,222.632,441.584136,222.632,441.584136,16.286616,595.04132,300.0
2021-12-03,9045.98,877890.13,-271.41,159.37335,316.112434,211.16629,418.842234,211.16629,418.842234,16.282764,571.23967,288.0
2021-12-04,9043.14,877528.34,-361.79,113.80419,225.727322,173.16145,343.460722,173.16145,343.460722,16.277652,571.23967,288.0
2021-12-05,9040.3,877166.67,-361.67,113.86211,225.84221,158.09573,313.57831,158.09573,313.57831,16.27254,571.23967,288.0
2021-12-06,9037.45,876805.12,-361.55,113.92003,225.95708,158.65917,314.69588,158.65917,314.69588,16.26741,571.23967,288.0
2021-12-07,9034.61,876443.68,-361.44,113.51741,225.158507,158.25792,313.900007,158.25792,313.900007,15.358837,571.23967,288.0
2021-12-08,9031.76,876082.35,-361.33,113.57043,225.263662,165.80172,328.862919,165.80172,328.862919,15.353992,571.23967,288.0
2021-12-09,9031.05,875992.04,-90.31,250.20907,496.282455,302.44182,599.884605,302.44182,599.884605,15.352785,571.23967,288.0
2021-12-10,9031.76,876082.35,90.31,341.27226,676.903662,452.49564,897.512005,452.49564,897.512005,15.353992,571.23967,288.0
2021-12-11,9028.92,875721.14,-361.21,113.17329,224.475942,172.97332,343.087585,172.97332,343.087585,14.446272,571.23967,288.0
2021-12-12,9025.36,875269.78,-451.36,67.71979,134.320246,90.71628,179.933121,90.71628,179.933121,14.440576,571.23967,288.0
2021-12-13,9022.05,874728.34,-541.44,22.30179,44.23495,52.35744,103.849475,52.35744,103.849475,14.43528,571.23967,288.0
2021-12-14,9021.3,874638.12,-90.22,249.79127,495.45375,295.47734,586.07075,295.47734,586.07075,14.43408,571.23967,288.0
2021-12-15,9019.81,874457.71,-180.41,204.31927,405.261366,271.6121,538.734746,271.6121,538.734746,14.431696,571.23967,288.0
2021-12-16,9015.33,873916.66,-541.05,22.03847,43.712665,82.27448,163.189045,82.27448,163.189045,13.522995,571.23967,288.0
2021-12-17,9011.59,873465.98,-450.68,73.59718,145.977885,111.6508,221.456135,111.6508,221.456135,13.517385,583.1405,294.0
2021-12-18,9008.6,873105.58,-360.4,119.11109,236.2534,164.72834,326.7339,164.72834,326.7339,13.5129,583.1405,294.0
2021-12-19,9004.12,872565.2,-540.38,28.36778,56.26668,66.42348,131.74906,66.42348,131.74906,13.50618,583.1405,294.0
2021-12-20,9001.13,872205.09,-360.11,119.25165,236.532195,149.7456,297.016075,149.7456,297.016075,13.501695,583.1405,294.0
2021-12-21,8997.39,871755.13,-449.96,73.94944,146.676585,119.56953,237.162705,119.56953,237.162705,13.496085,583.1405,294.0
2021-12-22,8995.15,871485.24,-269.89,164.73304,326.743225,210.35426,417.231595,210.35426,417.231595,13.492725,583.1405,294.0
2021-12-23,8992.16,871125.5,-359.74,117.4314,232.92179,163.55793,324.41242,163.55793,324.41242,13.48824,579.17355,292.0
2021-12-24,9002.62,872385.13,1259.63,933.87169,1852.30748,1009.74593,2002.80185,1009.74593,2002.80185,13.50393,579.17355,292.0
2021-12-25,9006.36,872835.36,450.23,525.80202,1042.91309,662.68384,1314.41422,662.68384,1314.41422,13.50954,579.17355,292.0
2021-12-26,9005.61,872745.3,-90.06,253.40524,502.621965,314.66357,624.126095,314.66357,624.126095,13.508415,579.17355,292.0
2021-12-27,9002.62,872385.13,-360.17,117.22252,232.50748,186.04505,369.01498,186.04505,369.01498,13.50393,579.17355,292.0
2021-12-28,9002.62,872385.13,0.0,298.80823,592.67748,360.57394,715.18798,360.57394,715.18798,13.50393,579.17355,292.0
2021-12-29,9001.88,872295.11,-90.02,253.42259,502.65637,307.62712,610.16949,307.62712,610.16949,13.50282,579.17355,292.0
2021-12-30,8999.63,872025.09,-270.02,162.67088,322.652995,232.00247,460.170195,232.00247,460.170195,13.499445,579.17355,292.0
2021-12-31,8998.14,871845.11,-179.98,208.06492,412.69076,277.90318,551.21291,277.90318,551.21291,13.49721,579.17355,292.0
2022-01-01,8995.15,871485.24,-359.87,117.36812,232.796275,194.77165,386.323925,194.77165,386.323925,13.492725,579.17355,292.0
2022-01-02,8992.16,871125.5,-359.74,117.4314,232.92179,180.21631,357.45384,180.21631,357.45384,13.48824,579.17355,292.0
2022-01-03,8989.92,870855.76,-269.74,162.80471,322.91843,201.89517,400.45323,201.89517,400.45323,13.48488,579.17355,292.0
2022-01-04,8985.44,870316.5,-539.26,68.91832,136.6975,116.58128,231.2356,116.58128,231.2356,13.47816,662.47934,334.0
2022-01-05,8981.7,869867.33,-449.17,122.33587,242.64966,169.49633,336.19106,169.49633,336.19106,13.47255,678.34711,342.0
2022-01-06,8979.46,869597.91,-269.42,212.95813,422.3963,283.81692,562.94265,283.81692,562.94265,13.46919,678.34711,342.0
2022-01-07,8977.22,869328.56,-269.35,212.99173,422.46294,276.29024,548.01369,276.29024,548.01369,13.46583,678.34711,342.0
2022-01-08,8974.23,868969.53,-359.03,167.7758,332.778455,223.51375,443.333055,223.51375,443.333055,13.461345,678.34711,342.0
2022-01-09,8971.98,868700.34,-269.19,213.06844,422.61508,276.3711,548.17408,276.3711,548.17408,13.45797,678.34711,342.0
2022-01-10,8968.25,868251.83,-448.51,122.65845,243.289485,178.40055,353.852335,178.40055,353.852335,13.452375,678.34711,342.0
2022-01-11,8965.26,867893.16,-358.67,167.95052,333.125,216.13179,428.69115,216.13179,428.69115,13.44789,678.34711,342.0
2022-01-12,8961.52,867444.99,-448.17,122.82478,243.61939,179.07465,355.18939,179.07465,355.18939,13.44228,678.34711,342.0
2022-01-13,8957.04,866907.43,-537.56,115.25393,228.60283,187.13478,371.17643,187.13478,371.17643,13.43556,752.72727,379.5
2022-01-14,8952.56,866370.15,-537.28,122.89171,243.75215,179.64898,356.32855,179.64898,356.32855,13.42884,767.60331,387.0
2022-01-15,8949.58,866101.61,-268.54,258.37921,512.48768,322.70059,640.06728,322.70059,640.06728,13.42437,767.60331,387.0
2022-01-16,8946.37,865743.69,-357.92,213.76541,423.997502,262.45883,520.579502,262.45883,520.579502,14.314192,767.60331,387.0
2022-01-17,8942.37,865296.47,-447.22,168.7401,334.691102,225.5016,447.275902,225.5016,447.275902,14.307792,767.60331,387.0
2022-01-18,8937.57,864760.07,-536.4,123.77464,245.503422,180.53756,358.091022,180.53756,358.091022,14.300112,767.60331,387.0
2022-01-19,8934.36,864402.63,-357.44,213.99772,424.458286,278.90912,553.208166,278.90912,553.208166,14.294976,767.60331,387.0
2022-01-20,8929.56,863866.71,-535.92,124.01018,245.970606,188.92335,374.724006,188.92335,374.724006,14.287296,767.60331,387.0
2022-01-21,8927.16,863598.86,-267.85,253.61028,503.028652,310.9625,616.785132,310.9625,616.785132,15.176172,755.70248,381.0
2022-01-22,8923.16,863152.6,-446.26,163.65848,324.611852,221.01225,438.371412,221.01225,438.371412,15.169372,755.70248,381.0
2022-01-23,8918.35,862617.36,-535.24,118.7936,235.623675,184.21582,365.386755,184.21582,365.386755,15.161195,755.70248,381.0
2022-01-24,8915.95,862349.84,-267.52,253.76705,503.339595,303.05726,601.105315,303.05726,601.105315,15.157115,755.70248,381.0
2022-01-25,8911.95,861904.15,-445.69,163.93624,325.162795,221.79885,439.931595,221.79885,439.931595,15.150315,755.70248,381.0
2022-01-26,8908.74,861547.73,-356.42,208.94045,414.427338,266.30049,528.199328,266.30049,528.199328,15.144858,755.70248,381.0
2022-01-27,8902.34,860835.29,-712.44,29.89037,59.286692,87.75633,174.062147,87.75633,174.062147,16.024212,755.70248,381.0
2022-01-28,8900.74,860657.26,-178.03,299.32063,593.693812,357.26987,708.634452,357.26987,708.634452,16.021332,755.70248,381.0
2022-01-29,8896.73,860212.32,-444.94,164.74987,326.776594,206.56713,409.719934,206.56713,409.719934,16.014114,755.70248,381.0
2022-01-30,8891.93,859678.66,-533.66,120.01584,238.047954,169.90141,336.994534,169.90141,336.994534,16.005474,755.70248,381.0
2022-01-31,8887.13,859145.29,-533.37,120.1577,238.329314,170.54906,338.279134,170.54906,338.279134,15.996834,755.70248,381.0
2022-02-01,8883.12,858701.03,-444.26,165.08035,327.432096,214.96918,426.385156,214.96918,426.385156,15.989616,755.70248,381.0
2022-02-02,8881.52,858523.39,-177.64,299.94759,594.937368,350.34222,694.893668,350.34222,694.893668,16.874888,755.70248,381.0
2022-02-03,8876.72,857990.64,-532.75,121.90837,241.801718,197.00962,390.762878,197.00962,390.762878,16.865768,757.68595,382.0
2022-02-04,8870.31,857280.76,-709.88,32.59918,64.659539,74.93096,148.623399,74.93096,148.623399,16.853589,757.68595,382.0
2022-02-05,8866.53,856748.6,-532.16,122.19606,242.372357,164.5292,326.338917,164.5292,326.338917,16.846407,757.68595,382.0
2022-02-06,8862.91,856394.02,-354.58,211.72251,419.945479,270.27367,536.080014,270.27367,536.080014,16.839529,757.68595,382.0
2022-02-07,8857.49,855862.4,-531.62,122.90622,243.78093,165.82969,328.91839,165.82969,328.91839,17.71498,757.68595,382.0
2022-02-08,8853.88,855508.18,-354.22,212.34175,421.17371,254.76252,505.314095,254.76252,505.314095,17.70776,757.68595,382.0
2022-02-09,8852.07,855331.12,-177.06,269.15809,533.86728,328.21843,651.01176,328.21843,651.01176,17.70414,693.22314,349.5
2022-02-10,8848.45,854977.11,-354.01,173.44215,344.01748,216.37063,429.164885,216.37063,429.164885,17.6969,680.33058,343.0
2022-02-11,8843.03,854446.36,-530.75,84.33026,167.26664,135.32718,268.417555,135.32718,268.417555,17.68606,680.33058,343.0
2022-02-12,8839.42,854092.71,-353.65,173.61454,344.35942,241.25132,478.515015,241.25132,478.515015,17.67884,680.33058,343.0
2022-02-13,8836.71,853827.57,-265.14,218.68112,433.747671,253.54824,502.905606,253.54824,502.905606,18.557091,680.33058,343.0
2022-02-14,8833.09,853474.17,-353.4,249.67537,495.223869,292.69444,580.550949,292.69444,580.550949,18.549489,680.33058,343.0
2022-02-15,8825.86,852767.82,-706.35,137.78875,273.300006,180.80941,358.630236,180.80941,358.630236,18.534306,680.33058,343.0
2022-02-16,8819.54,852150.23,-617.59,181.61822,360.234478,241.78276,479.569118,241.78276,479.569118,19.402988,680.33058,343.0
2022-02-17,8819.54,852150.23,0.0,399.86567,793.121998,451.46129,895.460418,451.46129,895.460418,19.402988,680.33058,343.0
2022-02-18,8817.73,851973.85,-176.38,268.23331,532.033009,319.91518,634.542509,319.91518,634.542509,20.280779,672.39669,339.0
2022-02-19,8815.02,851709.36,-264.49,223.69554,443.693636,267.31245,530.206511,267.31245,530.206511,20.274546,672.39669,339.0
2022-02-20,8812.31,851444.95,-264.41,224.07702,444.450284,284.33381,563.967884,284.33381,563.967884,21.149544,672.39669,339.0
2022-02-21,8804.18,850652.21,-792.74,22.53635,44.7002,66.24208,131.38924,66.24208,131.38924,22.01045,672.39669,339.0
2022-02-22,8803.28,850564.17,-88.04,367.20896,728.34836,436.63009,866.04316,436.63009,866.04316,22.0082,672.39669,339.0
2022-02-23,8801.47,850388.13,-176.04,269.82126,535.182662,347.90161,690.052772,347.90161,690.052772,22.883822,672.39669,339.0
2022-02-24,8799.66,850212.11,-176.02,270.16012,535.854782,339.67272,673.731012,339.67272,673.731012,23.759082,672.39669,339.0
2022-02-25,8795.14,849772.24,-439.87,200.00459,396.703328,244.08866,484.142798,244.08866,484.142798,23.746878,678.34711,342.0
2022-02-26,8790.62,849332.6,-439.64,168.27842,333.775386,229.66331,455.530526,229.66331,455.530526,24.613736,732.89256,369.5
2022-02-27,8786.11,848893.18,-439.42,173.77464,344.676968,218.13585,432.666158,218.13585,432.666158,24.601108,743.80165,375.0
2022-02-28,8781.59,848453.99,-439.19,174.23529,345.590661,235.89184,467.884651,235.89184,467.884651,25.466611,743.80165,375.0
2022-03-01,8779.09,848190.58,-263.41,263.66011,522.962199,325.40472,645.430844,325.40472,645.430844,27.215179,743.80165,375.0
2022-03-02,8777.1,848015.01,-175.57,308.28968,611.48366,378.81488,751.36836,378.81488,751.36836,28.08672,743.80165,375.0
2022-03-03,8777.1,848015.01,0.0,443.78122,880.22721,523.13809,1037.62926,530.63808,1052.50529,28.08672,743.80165,375.0
2022-03-04,8773.12,847664.01,-351.0,254.85461,505.496746,351.63451,697.456881,353.65118,701.456881,28.951296,743.80165,375.0
2022-03-05,8780.08,848278.37,614.36,707.38519,1403.07806,813.1396,1612.83887,840.3646,1666.83887,28.974264,743.80165,375.0
2022-03-06,8783.4,848629.64,351.27,575.1215,1140.73686,698.50701,1385.46845,717.66534,1423.46845,29.86356,743.80165,375.0
2022-03-07,8780.08,848278.37,-351.27,267.04039,529.66689,390.77417,775.08926,404.89084,803.08926,30.73028,743.80165,375.0
2022-03-08,8779.09,848190.58,-87.79,417.07231,827.250865,497.57888,986.933315,504.63721,1000.93331,30.726815,743.80165,375.0
2022-03-09,8773.12,847664.01,-526.57,233.57333,463.285952,314.21968,623.245647,317.74885,630.245647,31.583232,743.80165,375.0
2022-03-10,8767.15,847137.8,-526.21,354.069,702.28562,434.95282,862.71634,437.47365,867.71634,31.56174,743.80165,375.0
2022-03-11,8762.18,846699.57,-438.23,318.02916,630.801636,407.84096,808.940756,410.3618,813.940756,32.420066,743.80165,375.0
2022-03-12,8760.19,846524.35,-175.22,311.46381,617.779462,375.072,743.944462,377.08867,747.944462,33.288722,743.80165,375.0
2022-03-13,8756.21,846174.02,-350.33,223.05906,442.431198,295.64715,586.407573,297.15965,589.407573,33.273598,743.80165,375.0
2022-03-14,8755.21,846086.46,-87.56,355.9701,706.056389,437.49599,867.760639,440.52099,873.760639,34.145319,743.80165,375.0
2022-03-15,8752.23,845823.85,-262.61,355.83862,705.79561,419.92606,832.9112,423.9594,840.9112,35.00892,743.80165,375.0
2022-03-16,8749.25,845561.33,-262.52,340.93215,676.22906,422.81072,838.63284,427.34822,847.63284,34.997,743.80165,375.0
2022-03-17,8753.22,845911.38,350.05,553.18135,1097.2192,644.16264,1277.67796,653.23764,1295.67796,35.888202,694.21488,350.0
2022-03-18,8755.21,846086.46,175.08,508.60866,1008.81056,599.76613,1189.61877,610.8578,1211.61877,36.771882,684.29752,345.0
2022-03-19,8756.21,846174.02,87.56,473.69423,939.558813,556.22292,1103.25207,562.77709,1116.25207,37.651703,684.29752,345.0
2022-03-20,8757.2,846261.58,87.56,417.02539,827.1578,499.69969,991.13988,506.25386,1004.13988,38.53168,684.29752,345.0
2022-03-21,8763.17,846787.2,525.62,683.17736,1355.06252,792.89467,1572.68364,802.47384,1591.68364,39.434265,684.29752,345.0
2022-03-22,8762.18,846699.57,-87.63,328.79907,652.16345,420.86559,834.77472,431.45309,855.77472,39.42981,684.29752,345.0
2022-03-23,8762.18,846699.57,0.0,468.31679,928.892808,542.71026,1076.45011,551.78526,1094.45011,40.306028,684.29752,345.0
2022-03-24,8762.18,846699.57,0.0,508.05022,1007.70291,600.5284,1191.13071,608.59506,1207.13071,41.182246,684.29752,345.0
2022-03-25,8763.17,846787.2,87.63,540.737,1072.5362,615.4821,1220.79094,629.59876,1248.79094,42.063216,660.49587,333.0
2022-03-26,8770.14,847400.86,613.66,692.64448,1373.8403,803.67545,1594.06702,836.44629,1659.06702,42.973686,660.49587,333.0
2022-03-27,8781.08,848366.18,965.32,977.70947,1939.25846,1116.14029,2213.83198,1181.17779,2342.83198,43.9054,660.49587,333.0
2022-03-28,8793.34,849596.36,1230.18,1118.3198,2218.15497,1302.65125,2583.77107,1440.79292,2857.77107,43.9667,660.49587,333.0
2022-03-29,8809.6,851180.62,1584.26,1296.86194,2572.28814,1536.66686,3047.93428,1769.59186,3509.93428,44.92896,660.49587,333.0
2022-03-30,8822.25,852414.85,1234.23,1120.41996,2222.32058,1361.52162,2700.53875,1566.71745,3107.53875,45.8757,660.49587,333.0
2022-03-31,8833.09,853474.17,1059.32,956.07659,1896.35026,1198.38368,2376.95937,1338.54201,2654.95937,46.815377,660.49587,333.0
2022-04-01,8840.32,854181.11,706.94,772.85015,1532.92593,970.14456,1924.25368,1072.99456,2128.25368,46.853696,660.49587,333.0
2022-04-02,8843.94,854534.8,353.69,733.64217,1455.15803,885.26949,1755.90643,992.15282,1967.90643,47.757276,660.49587,333.0
2022-04-03,8849.36,855065.6,530.8,860.70437,1707.18223,873.2429,1732.05203,984.15957,1952.05203,48.67148,660.49587,333.0
2022-04-04,8858.39,855950.98,885.38,1007.64266,1998.63008,1010.98734,2005.26416,1159.21234,2299.26416,48.721145,660.49587,333.0
2022-04-05,8866.53,856748.6,797.62,927.88742,1840.43786,1445.31532,2866.74114,1605.13616,3183.74114,49.652568,596.03306,300.5
2022-04-06,8871.11,857369.47,620.87,865.91114,1717.50971,1105.08114,2191.89647,1247.25614,2473.89647,50.565327,583.1405,294.0
2022-04-07,8879.12,858256.98,887.51,993.62532,1970.82709,1224.6651,2429.08781,1358.77344,2695.08781,51.498896,583.1405,294.0
2022-04-08,8887.13,859145.29,888.31,1020.65013,2024.43002,1252.87293,2485.03722,1384.9646,2747.03722,52.434067,583.1405,294.0
2022-04-09,8898.34,860390.27,1244.98,1173.40323,2327.41137,1435.70538,2847.68009,1582.92205,3139.68009,53.39004,583.1405,294.0
2022-04-10,8912.75,861993.27,1603.0,1367.07357,2711.55088,1679.1823,3330.60952,1875.30313,3719.60952,53.4765,583.1405,294.0
2022-04-11,8923.96,863241.84,1248.57,1258.24894,2495.70038,1601.53844,3176.60518,1816.31344,3602.60518,54.436156,583.1405,294.0
2022-04-12,8933.56,864313.29,1071.45,1177.19753,2334.93724,1493.04443,2961.41044,1689.16526,3350.41044,55.388072,922.1157,464.9
2022-04-13,8940.77,865117.64,804.35,1076.25041,2134.71156,1383.94593,2745.01672,1550.8251,3076.01672,56.326851,989.91074,499.08
2022-04-14,8945.57,865654.23,536.59,916.36266,1817.57884,1156.56341,2294.01008,1277.56341,2534.01008,57.251648,989.91074,499.08
2022-04-15,8943.97,865475.33,-178.9,842.93638,1671.93993,1074.49788,2131.23545,1178.35621,2337.23545,58.135805,989.91074,499.08
2022-04-16,8941.57,865207.05,-268.28,812.2411,1611.05674,1034.92269,2052.73922,1141.80602,2264.73922,58.120205,989.91074,499.08
2022-04-17,8946.37,865743.69,536.64,1147.71754,2276.46455,1401.50643,2779.84747,1543.68143,3061.84747,59.046042,989.91074,499.08
2022-04-18,8963.02,867624.24,1880.55,1592.91696,3159.50471,1868.18491,3705.49073,2074.38908,4114.49073,60.052234,657.54711,331.513333
2022-04-19,8983.19,870046.97,2422.73,1798.47375,3567.22065,2247.09828,4457.05443,2583.88161,5125.05443,61.085692,591.07438,298.0
2022-04-20,9008.6,873105.58,3058.61,2202.70871,4369.00901,2777.556,5509.20198,3203.57683,6354.20198,62.15934,591.07438,298.0
2022-04-21,9035.32,876534.03,3428.45,2440.28766,4840.23999,3165.53304,6278.74321,3674.74137,7288.74321,62.343708,591.07438,298.0
2022-04-22,9062.34,879972.58,3438.55,2515.6598,4989.73845,3396.60729,6737.07232,3991.52396,7917.07232,63.43638,591.07438,298.0
2022-04-23,9087.94,883239.63,3267.05,2162.06041,4288.38429,3119.47734,6187.39306,3763.29817,7464.39306,64.524374,591.07438,298.0
2022-04-24,9110.38,885696.38,2456.75,1734.85297,3441.03069,2447.37056,4854.28871,2939.43723,5830.28871,65.594736,591.07438,298.0
2022-04-25,9128.78,887793.88,2097.5,1550.65396,3075.67728,2084.87683,4135.29288,2434.7685,4829.29288,66.640094,591.07438,298.0
2022-04-26,9143.99,889529.79,1735.91,1521.4235,3017.6995,1949.95367,3867.6767,2252.95783,4468.6767,67.665526,591.07438,298.0
2022-04-27,9160.0,891360.19,1830.4,1709.35527,3390.45673,2161.68674,4287.64313,2509.56174,4977.64313,67.784,591.07438,298.0
2022-04-28,9174.4,893010.29,1650.1,1647.57028,3267.908,2212.04877,4387.53475,2636.05294,5228.53475,68.808,591.07438,298.0
2022-04-29,9196.8,895306.91,2296.62,1973.03082,3913.44957,2563.64745,5084.92057,3020.42245,5990.92057,69.89568,589.09091,297.0
2022-04-30,9222.1,898253.94,2947.03,2323.34942,4608.29637,3097.5443,6143.88952,3676.32763,7291.88952,71.01017,589.09091,297.0
2022-05-01,9246.62,901116.59,2862.65,2214.03588,4391.47612,3075.41006,6099.98689,3687.46839,7313.98689,72.123636,589.09091,297.0
2022-05-02,9273.46,904450.24,3333.65,2457.7173,4874.81116,3407.42946,6758.53776,4065.36696,8063.53776,73.260334,589.09091,297.0
2022-05-03,9299.2,907607.59,3157.35,2415.13523,4790.35087,3293.4831,6532.52847,3932.26227,7799.52847,73.46368,589.09091,297.0
2022-05-04,9325.7,910866.95,3259.36,2567.97849,5093.51106,3513.255,6968.43966,4143.46333,8218.43966,74.6056,589.09091,297.0
2022-05-05,9344.36,913013.97,2147.02,2072.94095,4111.61841,2804.29524,5562.2385,3365.43274,6675.2385,75.689316,589.09091,297.0
2022-05-06,9366.33,915539.91,2525.94,2194.90422,4353.52904,2719.00275,5393.06332,3167.20692,6282.06332,76.803906,585.12397,295.0
2022-05-07,9393.19,918635.23,3095.32,2471.45126,4902.05208,3235.86893,6418.25241,3784.90643,7507.25241,77.963477,585.12397,295.0
2022-05-08,9423.21,922304.6,3669.37,2788.4355,5530.78116,3821.26371,7579.36605,4526.08871,8977.36605,79.154964,585.12397,295.0
2022-05-09,9455.09,926269.05,3964.45,2947.69002,5846.65789,3952.83966,7840.34314,4742.86883,9407.34314,79.422756,585.12397,295.0
2022-05-10,9480.9,929488.16,3219.11,2572.7809,5103.0365,3245.54802,6437.45063,3982.63969,7899.45063,80.58765,585.12397,295.0
2022-05-11,9504.55,932525.85,3037.69,2543.01219,5043.99112,3121.66107,6191.72444,3828.50274,7593.72444,81.73913,585.12397,295.0
2022-05-12,9526.75,935380.54,2854.69,2452.57625,4864.61406,3021.63127,5993.31822,3795.5271,7528.31822,82.882725,585.12397,295.0
2022-05-13,9545.99,937860.0,2479.46,2196.20096,4356.10107,2595.62962,5148.35627,3303.47962,6552.35627,84.004712,575.20661,290.0
2022-05-14,9563.76,940153.17,2293.17,2104.26276,4173.74431,2431.1053,4822.02704,3033.0803,6016.02704,84.161088,575.20661,290.0
2022-05-15,9585.14,942834.1,2680.93,2153.87403,4272.14684,2493.8537,4946.48669,3077.6787,6104.48669,85.307746,575.20661,290.0
2022-05-16,9602.92,945136.67,2302.57,2108.43562,4182.02107,2536.14281,5030.3659,3176.93864,6301.3659,86.42628,575.20661,290.0
2022-05-17,9617.0,946962.56,1825.89,1955.2707,3878.22288,2309.90462,4581.62901,2958.76462,5868.62405,87.5147,575.20661,290.0
2022-05-18,9630.33,948694.82,1732.26,1912.67476,3793.73507,2231.07618,4425.27507,2845.15618,5643.28499,88.599036,575.20661,290.0
2022-05-19,9640.21,949947.4,1252.58,1670.70692,3313.79885,1915.02533,3798.39735,2522.04533,5002.40396,88.689932,575.20661,290.0
2022-05-20,9649.15,951104.76,1157.36,1682.86562,3337.91527,1852.79288,3674.96107,2392.75287,4745.95611,89.737095,573.22314,289.0
2022-05-21,9658.08,952263.19,1158.43,1651.54221,3275.7862,1821.69121,3613.27183,2325.86121,4613.27844,90.785952,573.22314,289.0
2022-05-22,9663.29,952939.44,676.25,1297.50917,2573.57192,1305.26515,2588.95567,1704.06515,3379.96393,91.801255,573.22314,289.0
2022-05-23,9669.25,953712.74,773.3,1315.66293,2609.57937,1198.37776,2376.94762,1481.21776,2937.95258,91.857875,573.22314,289.0
2022-05-24,9671.48,954002.85,290.11,1071.78626,2125.85704,979.71712,1943.24056,1210.62712,2401.24387,92.846208,573.22314,289.0
2022-05-25,9670.74,953906.14,-96.71,966.37349,1916.77387,749.6651,1486.93904,947.8051,1879.944,93.806178,573.22314,289.0
2022-05-26,9670.74,953906.14,0.0,1051.61901,2085.85589,872.76508,1731.10429,1019.98508,2023.1109,94.773252,573.22314,289.0
2022-05-27,9670.74,953906.14,0.0,973.31901,1930.55011,807.15879,1600.97611,964.95879,1913.96785,94.773252,579.17355,292.0
2022-05-28,9670.74,953906.14,0.0,972.15658,1928.24446,868.42826,1722.50233,1082.19826,2146.50894,95.740326,579.17355,292.0
2022-05-29,9668.51,953616.05,-290.09,890.74586,1766.76865,799.51936,1585.82353,1046.55936,2075.82022,96.6851,579.17355,292.0
2022-05-30,9669.25,953712.74,96.69,1045.21367,2073.15109,917.00046,1818.84389,1139.84046,2260.84058,96.6925,579.17355,292.0
2022-05-31,9668.51,953616.05,-96.69,932.47665,1849.54046,705.4108,1399.16191,892.46079,1770.17017,97.651951,579.17355,292.0
2022-06-01,9665.53,953229.37,-386.68,783.80402,1554.65259,507.93322,1007.47084,634.98322,1259.47084,97.621853,579.17355,292.0
2022-06-02,9662.55,952842.81,-386.56,781.89483,1550.86577,555.91618,1102.64367,692.04618,1372.65359,98.55801,579.17355,292.0
2022-06-03,9658.83,952359.78,-483.03,693.30904,1375.15843,455.44211,903.356245,634.42211,1258.35789,99.485949,579.17355,292.0
2022-06-04,9655.1,951876.93,-482.85,646.06375,1281.44877,433.30242,859.442826,614.30242,1218.45109,99.44753,579.17355,292.0
2022-06-05,9651.38,951394.27,-482.66,762.07265,1511.54906,488.41043,968.747962,649.24043,1287.74961,100.374352,579.17355,292.0
2022-06-06,9648.4,951008.27,-386.0,701.40121,1391.20902,452.88701,898.288277,605.64701,1201.28332,101.3082,579.17355,292.0
2022-06-07,9641.7,950140.22,-868.05,647.33498,1283.9702,362.70869,719.422197,505.88869,1003.41559,102.20202,579.17355,292.0
2022-06-08,9634.78,949272.77,-867.45,606.2755,1202.52991,322.4075,639.485948,455.5075,903.485948,102.128668,579.17355,292.0
2022-06-09,9627.37,948309.66,-963.11,518.42186,1028.27476,235.18518,466.482999,364.25518,722.489609,103.012859,579.17355,292.0
2022-06-10,9622.92,947732.15,-577.51,539.78967,1070.65721,317.9053,630.555961,438.9053,870.555961,103.927536,575.20661,290.0
2022-06-11,9616.26,946866.39,-865.76,457.29552,907.032444,163.22461,323.751297,266.07461,527.751297,104.817234,575.20661,290.0
2022-06-12,9609.59,946001.23,-865.16,456.62387,905.700231,187.49536,371.891631,277.74536,550.899891,104.744531,575.20661,290.0
